# Chl-a and CDOM for the 3320 IOP combinations of the Loisel et al.
# (2023, ESSD 15, 3711-3731) synthetic database, expressed in the
# units of Dutkiewicz et al. (2018) Fig. 10a:
#   Chl (mg m-3)       = aph(440) / 0.05582  (Bricaud et al. 1998)
#   CDOM (mmol C m-3)  = ag(450) / 0.18  (Dutkiewicz et al. 2015 ccdom)
# Written by robust/dutkiewicz2018_fig10.py.
index,aph440,ag440,ag450,Chl,CDOM
1444,0.004845,0.002265,0.00199,0.0867968,0.0110556
1445,0.005629,0.001533,0.001258,0.100842,0.00698889
1446,0.006314,0.012714,0.010657,0.113114,0.0592056
1447,0.007585,0.010356,0.009145,0.135883,0.0508056
1448,0.008512,0.005447,0.004604,0.15249,0.0255778
1449,0.024593,0.011058,0.009868,0.440577,0.0548222
1450,0.00198,0.003944,0.003351,0.0354712,0.0186167
1451,0.005047,0.001151,0.000956,0.0904156,0.00531111
1452,0.00749,0.000784,0.000648,0.134181,0.0036
1453,0.008837,0.003547,0.003099,0.158312,0.0172167
1454,0.00816,0.009238,0.007948,0.146184,0.0441556
1455,0.010144,0.003683,0.003174,0.181727,0.0176333
1456,0.013414,0.023563,0.01992,0.240308,0.110667
1457,0.02,0.006789,0.005725,0.358295,0.0318056
1458,0.002548,0.000736,0.000636,0.0456467,0.00353333
1459,0.004001,0.001195,0.001042,0.0716768,0.00578889
1460,0.005907,0.003321,0.002922,0.105822,0.0162333
1461,0.008541,0.010122,0.009089,0.15301,0.0504944
1462,0.011573,0.001343,0.001162,0.207327,0.00645556
1463,0.001732,0.001234,0.001098,0.0310283,0.0061
1464,0.00293,0.001579,0.001373,0.0524901,0.00762778
1465,0.00909,0.003638,0.003097,0.162845,0.0172056
1466,0.006436,0.011181,0.009227,0.115299,0.0512611
1467,0.01418,0.03899,0.033521,0.254031,0.186228
1468,0.003789,0.004781,0.003948,0.0678789,0.0219333
1469,0.004886,0.006697,0.006004,0.0875313,0.0333556
1470,0.006836,0.003372,0.002763,0.122465,0.01535
1471,0.00757,0.002794,0.002504,0.135614,0.0139111
1472,0.007946,0.005558,0.004874,0.14235,0.0270778
1473,0.009214,0.011169,0.009343,0.165066,0.0519056
1474,0.007806,0.026865,0.022887,0.139842,0.12715
1475,0.010565,0.0089,0.007686,0.189269,0.0427
1476,0.006694,0.011564,0.009752,0.119921,0.0541778
1477,0.006311,0.002502,0.002198,0.11306,0.0122111
1478,0.029888,0.008576,0.007658,0.535435,0.0425444
1479,0.041057,0.009945,0.008737,0.735525,0.0485389
1480,0.003415,0.004725,0.004205,0.0611788,0.0233611
1481,0.004136,0.004588,0.004022,0.0740953,0.0223444
1482,0.005629,0.004979,0.004456,0.100842,0.0247556
1483,0.006385,0.006926,0.005767,0.114386,0.0320389
1484,0.007865,0.005489,0.004507,0.140899,0.0250389
1485,0.009869,0.004831,0.004277,0.1768,0.0237611
1486,0.017156,0.014678,0.012376,0.307345,0.0687556
1487,0.086591,0.033276,0.028977,1.55125,0.160983
1488,0.019821,0.018233,0.016433,0.355088,0.0912944
1489,0.004834,0.001959,0.001666,0.0865998,0.00925556
1490,0.006845,0.001052,0.00089,0.122626,0.00494444
1491,0.020782,0.008019,0.007229,0.372304,0.0401611
1492,0.028054,0.007189,0.006503,0.50258,0.0361278
1493,0.002199,0.001149,0.001025,0.0393945,0.00569444
1494,0.006845,0.010302,0.008551,0.122626,0.0475056
1495,0.01381,0.00541,0.004762,0.247402,0.0264556
1496,0.003614,0.002934,0.002518,0.0647438,0.0139889
1497,0.006996,0.038822,0.03334,0.125331,0.185222
1498,0.007466,0.003787,0.003185,0.133751,0.0176944
1499,0.007783,0.005901,0.005045,0.13943,0.0280278
1500,0.012091,0.004137,0.003621,0.216607,0.0201167
1501,0.005533,0.00516,0.00448,0.0991222,0.0248889
1502,0.058815,0.010599,0.009201,1.05365,0.0511167
1503,0.006845,0.003101,0.002543,0.122626,0.0141278
1504,0.009329,0.004596,0.004134,0.167126,0.0229667
1505,0.010184,0.007241,0.006297,0.182444,0.0349833
1506,0.005012,0.009444,0.007895,0.0897886,0.0438611
1507,0.007783,0.006472,0.005519,0.13943,0.0306611
1508,0.031997,0.015506,0.013603,0.573217,0.0755722
1509,0.013337,0.016988,0.014066,0.238929,0.0781444
1510,0.00293,0.003143,0.002598,0.0524901,0.0144333
1511,0.006845,0.002289,0.002052,0.122626,0.0114
1512,0.007381,0.007396,0.006482,0.132229,0.0360111
1513,0.00847,0.004022,0.003331,0.151738,0.0185056
1514,0.01567,0.014171,0.012007,0.280724,0.0667056
1515,0.016835,0.008355,0.00706,0.301594,0.0392222
1516,0.006052,0.002542,0.002194,0.10842,0.0121889
1517,0.007806,0.00177,0.00158,0.139842,0.00877778
1518,0.01267,0.009535,0.007845,0.22698,0.0435833
1519,0.003415,0.004175,0.003459,0.0611788,0.0192167
1520,0.003363,0.002597,0.002337,0.0602472,0.0129833
1521,0.005166,0.002814,0.002437,0.0925475,0.0135389
1522,0.006895,0.002055,0.001711,0.123522,0.00950556
1523,0.012007,0.003653,0.003199,0.215102,0.0177722
1524,0.020431,0.02537,0.022127,0.366016,0.122928
1525,0.007743,0.00347,0.0029,0.138714,0.0161111
1526,0.071343,0.040654,0.036422,1.27809,0.202344
1527,0.006385,0.004912,0.004041,0.114386,0.02245
1528,0.007215,0.010889,0.009851,0.129255,0.0547278
1529,0.010184,0.004906,0.00431,0.182444,0.0239444
1530,0.024882,0.014746,0.013278,0.445754,0.0737667
1531,0.003433,0.003116,0.002781,0.0615013,0.01545
1532,0.002548,0.007962,0.006892,0.0456467,0.0382889
1533,0.00356,0.005214,0.00436,0.0637764,0.0242222
1534,0.00499,0.018566,0.015332,0.0893945,0.0851778
1535,0.006739,0.006095,0.005228,0.120727,0.0290444
1536,0.007865,0.009439,0.007881,0.140899,0.0437833
1537,0.005829,0.009939,0.008502,0.104425,0.0472333
1538,0.006314,0.009675,0.008121,0.113114,0.0451167
1539,0.007579,0.002984,0.002697,0.135776,0.0149833
1540,0.029125,0.00398,0.003434,0.521766,0.0190778
1541,0.007349,0.008304,0.007328,0.131655,0.0407111
1542,0.013408,0.002456,0.002039,0.240201,0.0113278
1543,0.012614,0.004725,0.004146,0.225976,0.0230333
1544,0.01574,0.04416,0.036275,0.281978,0.201528
1545,0.007291,0.008032,0.007118,0.130616,0.0395444
1546,0.00653,0.008229,0.007068,0.116983,0.0392667
1547,0.01096,0.012585,0.011133,0.196345,0.06185
1548,0.006647,0.011386,0.009734,0.119079,0.0540778
1549,0.007594,0.004628,0.00379,0.136044,0.0210556
1550,0.017862,0.010697,0.009553,0.319993,0.0530722
1551,0.043659,0.026451,0.021755,0.782139,0.120861
1552,0.006836,0.010897,0.009738,0.122465,0.0541
1553,0.01473,0.003461,0.003003,0.263884,0.0166833
1554,0.011099,0.009066,0.007911,0.198836,0.04395
1555,0.007291,0.007755,0.006888,0.130616,0.0382667
1556,0.008553,0.004364,0.003702,0.153225,0.0205667
1557,0.005753,0.008846,0.007903,0.103063,0.0439056
1558,0.006895,0.0064,0.005744,0.123522,0.0319111
1559,0.007806,0.002913,0.002467,0.139842,0.0137056
1560,0.007865,0.005984,0.0054,0.140899,0.03
1561,0.022261,0.006094,0.004997,0.3988,0.0277611
1562,0.038206,0.012218,0.010474,0.68445,0.0581889
1563,0.009736,0.01046,0.009117,0.174418,0.05065
1564,0.011945,0.002181,0.001839,0.213991,0.0102167
1565,0.009542,0.009259,0.00804,0.170942,0.0446667
1566,0.006198,0.001807,0.001487,0.111035,0.00826111
1567,0.006996,0.014059,0.012244,0.125331,0.0680222
1568,0.007806,0.007801,0.006586,0.139842,0.0365889
1569,0.007946,0.009226,0.00786,0.14235,0.0436667
1570,0.011106,0.015849,0.013271,0.198961,0.0737278
1571,0.01327,0.021063,0.017963,0.237728,0.0997944
1572,0.015049,0.012044,0.010496,0.269599,0.0583111
1573,0.006941,0.009533,0.007922,0.124346,0.0440111
1574,0.005924,0.002781,0.00246,0.106127,0.0136667
1575,0.006615,0.004161,0.003477,0.118506,0.0193167
1576,0.002548,0.001399,0.00115,0.0456467,0.00638889
1577,0.007377,0.004436,0.003633,0.132157,0.0201833
1578,0.008512,0.00389,0.003422,0.15249,0.0190111
1579,0.009192,0.00461,0.003885,0.164672,0.0215833
1580,0.006845,0.007158,0.006061,0.122626,0.0336722
1581,0.007721,0.004921,0.004272,0.13832,0.0237333
1582,0.034134,0.020778,0.017887,0.611501,0.0993722
1583,0.091875,0.031065,0.025563,1.64592,0.142017
1584,0.006314,0.005142,0.00423,0.113114,0.0235
1585,0.007381,0.010797,0.009079,0.132229,0.0504389
1586,0.008893,0.001965,0.001711,0.159316,0.00950556
1587,0.012431,0.009901,0.008311,0.222698,0.0461722
1588,0.00683,0.013438,0.01211,0.122358,0.0672778
1589,0.007806,0.008641,0.007376,0.139842,0.0409778
1590,0.006615,0.013665,0.011686,0.118506,0.0649222
1591,0.009886,0.014595,0.012745,0.177105,0.0708056
1592,0.014012,0.003903,0.003234,0.251021,0.0179667
1593,0.005574,0.004081,0.003469,0.0998567,0.0192722
1594,0.006314,0.00356,0.003026,0.113114,0.0168111
1595,0.007495,0.002088,0.001834,0.134271,0.0101889
1596,0.008045,0.017962,0.016132,0.144124,0.0896222
1597,0.051407,0.020265,0.017806,0.920942,0.0989222
1598,0.016062,0.013872,0.011379,0.287746,0.0632167
1599,0.057962,0.024039,0.021247,1.03837,0.118039
1600,0.00499,0.007748,0.006772,0.0893945,0.0376222
1601,0.006198,0.004421,0.003675,0.111035,0.0204167
1602,0.006996,0.004891,0.004355,0.125331,0.0241944
1603,0.007235,0.007537,0.006713,0.129613,0.0372944
1604,0.00749,0.008892,0.007647,0.134181,0.0424833
1605,0.008512,0.01095,0.009328,0.15249,0.0518222
1606,0.104,0.067673,0.060253,1.86313,0.334739
1607,0.002761,0.004562,0.003874,0.0494626,0.0215222
1608,0.004136,0.002675,0.002225,0.0740953,0.0123611
1609,0.038206,0.005748,0.005081,0.68445,0.0282278
1610,0.005851,0.001377,0.001152,0.104819,0.0064
1611,0.007512,0.022059,0.019438,0.134575,0.107989
1612,0.011848,0.005372,0.00471,0.212254,0.0261667
1613,0.006436,0.014874,0.013214,0.115299,0.0734111
1614,0.007806,0.016934,0.014652,0.139842,0.0814
1615,0.023244,0.025746,0.022547,0.41641,0.125261
1616,0.008363,0.00985,0.008666,0.149821,0.0481444
1617,0.004689,0.00447,0.003685,0.0840022,0.0204722
1618,0.00698,0.004705,0.00409,0.125045,0.0227222
1619,0.009015,0.004836,0.004213,0.161501,0.0234056
1620,0.003809,0.00544,0.004875,0.0682372,0.0270833
1621,0.006615,0.003292,0.002807,0.118506,0.0155944
1622,0.007559,0.003787,0.003403,0.135417,0.0189056
1623,0.008837,0.020775,0.018416,0.158312,0.102311
1624,0.002018,0.000483,0.000406,0.0361519,0.00225556
1625,0.007126,0.004698,0.004013,0.12766,0.0222944
1626,0.010781,0.005705,0.00506,0.193139,0.0281111
1627,0.040528,0.040231,0.033458,0.726048,0.185878
1628,0.066888,0.038088,0.033033,1.19828,0.183517
1629,0.005166,0.00216,0.001851,0.0925475,0.0102833
1630,0.009997,0.017286,0.014837,0.179094,0.0824278
1631,0.004379,0.005542,0.004825,0.0784486,0.0268056
1632,0.011348,0.023428,0.02081,0.203296,0.115611
1633,0.004251,0.004387,0.003937,0.0761555,0.0218722
1634,0.007638,0.00621,0.005364,0.136833,0.0298
1635,0.008553,0.008134,0.007337,0.153225,0.0407611
1636,0.013755,0.006663,0.005772,0.246417,0.0320667
1637,0.016801,0.027896,0.023872,0.300985,0.132622
1638,0.075504,0.009697,0.008231,1.35263,0.0457278
1639,0.00198,0.005468,0.00493,0.0354712,0.0273889
1640,0.004512,0.002207,0.00186,0.0808312,0.0103333
1641,0.006246,0.002767,0.002462,0.111895,0.0136778
1642,0.003003,0.001966,0.001692,0.0537979,0.0094
1643,0.006734,0.005792,0.004939,0.120638,0.0274389
1644,0.008363,0.007783,0.006627,0.149821,0.0368167
1645,0.009401,0.009852,0.008252,0.168416,0.0458444
1646,0.034446,0.028597,0.02573,0.617091,0.142944
1647,0.081779,0.014735,0.01224,1.46505,0.068
1648,0.007508,0.009172,0.007986,0.134504,0.0443667
1649,0.019361,0.019134,0.016635,0.346847,0.0924167
1650,0.024479,0.023383,0.020481,0.438535,0.113783
1651,0.004085,0.003949,0.00338,0.0731817,0.0187778
1652,0.006615,0.006278,0.005515,0.118506,0.0306389
1653,0.024596,0.025161,0.021504,0.440631,0.119467
1654,0.00757,0.003169,0.002764,0.135614,0.0153556
1655,0.030473,0.016942,0.014804,0.545915,0.0822444
1656,0.003728,0.005644,0.004795,0.0667861,0.0266389
1657,0.006951,0.001892,0.001602,0.124525,0.0089
1658,0.007721,0.004398,0.003604,0.13832,0.0200222
1659,0.008219,0.002426,0.001997,0.147241,0.0110944
1660,0.016699,0.026753,0.023374,0.299158,0.129856
1661,0.005255,0.005838,0.005181,0.0941419,0.0287833
1662,0.005903,0.011443,0.009444,0.105751,0.0524667
1663,0.006314,0.003808,0.003348,0.113114,0.0186
1664,0.036125,0.008682,0.007125,0.647169,0.0395833
1665,0.008474,0.005879,0.005107,0.151809,0.0283722
1666,0.007579,0.008361,0.007159,0.135776,0.0397722
1667,0.002388,0.003465,0.00286,0.0427804,0.0158889
1668,0.022115,0.02698,0.024193,0.396184,0.134406
1669,0.009329,0.007949,0.00701,0.167126,0.0389444
1670,0.006198,0.00699,0.00606,0.111035,0.0336667
1671,0.006615,0.00165,0.001409,0.118506,0.00782778
1672,0.007579,0.013281,0.010983,0.135776,0.0610167
1673,0.054917,0.019316,0.017101,0.983823,0.0950056
1674,0.00293,0.001676,0.001377,0.0524901,0.00765
1675,0.00653,0.001601,0.001387,0.116983,0.00770556
1676,0.032957,0.044622,0.038434,0.590416,0.213522
1677,0.002548,0.002573,0.002152,0.0456467,0.0119556
1678,0.007617,0.006026,0.005173,0.136456,0.0287389
1679,0.01381,0.011641,0.01019,0.247402,0.0566111
1680,0.060284,0.045557,0.03948,1.07997,0.219333
1681,0.003483,0.002498,0.002104,0.062397,0.0116889
1682,0.005574,0.009368,0.007734,0.0998567,0.0429667
1683,0.007946,0.004317,0.003574,0.14235,0.0198556
1684,0.006615,0.002215,0.001977,0.118506,0.0109833
1685,0.007235,0.004123,0.003686,0.129613,0.0204778
1686,0.016704,0.006576,0.005442,0.299248,0.0302333
1687,0.01858,0.010032,0.008721,0.332856,0.04845
1688,0.026345,0.016989,0.0144,0.471963,0.08
1689,0.006895,0.007098,0.006397,0.123522,0.0355389
1690,0.012091,0.003774,0.003246,0.216607,0.0180333
1691,0.014253,0.011479,0.009498,0.255339,0.0527667
1692,0.006052,0.003343,0.00291,0.10842,0.0161667
1693,0.009172,0.012366,0.010868,0.164314,0.0603778
1694,0.023244,0.008318,0.007353,0.41641,0.04085
1695,0.005166,0.003957,0.003509,0.0925475,0.0194944
1696,0.006314,0.003467,0.00302,0.113114,0.0167778
1697,0.007512,0.004724,0.004028,0.134575,0.0223778
1698,0.025113,0.003919,0.003211,0.449893,0.0178389
1699,0.00816,0.008666,0.007633,0.146184,0.0424056
1700,0.01381,0.005493,0.00467,0.247402,0.0259444
1701,0.021159,0.004922,0.00411,0.379058,0.0228333
1702,0.037177,0.010137,0.009077,0.666016,0.0504278
1703,0.005818,0.001819,0.00153,0.104228,0.0085
1704,0.006311,0.006832,0.005794,0.11306,0.0321889
1705,0.006615,0.00588,0.005074,0.118506,0.0281889
1706,0.033215,0.0304,0.025057,0.595038,0.139206
1707,0.049117,0.014503,0.012997,0.879918,0.0722056
1708,0.00514,0.005314,0.004529,0.0920817,0.0251611
1709,0.021126,0.004841,0.004267,0.378467,0.0237056
1710,0.00653,0.003391,0.002997,0.116983,0.01665
1711,0.007381,0.008479,0.007648,0.132229,0.0424889
1712,0.017191,0.016082,0.013732,0.307972,0.0762889
1713,0.030568,0.019576,0.016282,0.547617,0.0904556
1714,0.003752,0.012308,0.010533,0.0672161,0.0585167
1715,0.006311,0.002361,0.001964,0.11306,0.0109111
1716,0.007291,0.004758,0.004218,0.130616,0.0234333
1717,0.068542,0.032534,0.027664,1.22791,0.153689
1718,0.090765,0.046023,0.040925,1.62603,0.227361
1719,0.003463,0.005124,0.004504,0.0620387,0.0250222
1720,0.027537,0.010297,0.008717,0.493318,0.0484278
1721,0.005629,0.012101,0.010929,0.100842,0.0607167
1722,0.006311,0.003106,0.00262,0.11306,0.0145556
1723,0.007381,0.006237,0.005131,0.132229,0.0285056
1724,0.013734,0.002262,0.001899,0.246041,0.01055
1725,0.006845,0.001678,0.001408,0.122626,0.00782222
1726,0.007381,0.006109,0.005236,0.132229,0.0290889
1727,0.008512,0.00614,0.005401,0.15249,0.0300056
1728,0.004066,0.002254,0.001991,0.0728413,0.0110611
1729,0.005533,0.001497,0.001317,0.0991222,0.00731667
1730,0.006006,0.003639,0.00299,0.107596,0.0166111
1731,0.023242,0.017789,0.014617,0.416374,0.0812056
1732,0.007804,0.012416,0.010978,0.139807,0.0609889
1733,0.006647,0.00657,0.005634,0.119079,0.0313
1734,0.020157,0.006914,0.006129,0.361107,0.03405
1735,0.024593,0.01401,0.012138,0.440577,0.0674333
1736,0.025818,0.031603,0.028192,0.462522,0.156622
1737,0.006739,0.008328,0.007258,0.120727,0.0403222
1738,0.007466,0.001159,0.000969,0.133751,0.00538333
1739,0.01012,0.00841,0.007015,0.181297,0.0389722
1740,0.070803,0.057456,0.047496,1.26842,0.263867
1741,0.004619,0.003441,0.00295,0.0827481,0.0163889
1742,0.037635,0.008869,0.007504,0.674221,0.0416889
1743,0.007235,0.002485,0.002072,0.129613,0.0115111
1744,0.006615,0.005687,0.004794,0.118506,0.0266333
1745,0.007377,0.007545,0.006797,0.132157,0.0377611
1746,0.013293,0.006399,0.005706,0.23814,0.0317
1747,0.016487,0.008444,0.007464,0.29536,0.0414667
1748,0.00514,0.004154,0.003667,0.0920817,0.0203722
1749,0.006734,0.007031,0.006255,0.120638,0.03475
1750,0.007946,0.007551,0.006674,0.14235,0.0370778
1751,0.009214,0.010308,0.009073,0.165066,0.0504056
1752,0.005924,0.003814,0.003138,0.106127,0.0174333
1753,0.01145,0.006139,0.005391,0.205124,0.02995
1754,0.006314,0.002704,0.002363,0.113114,0.0131278
1755,0.007865,0.010231,0.008986,0.140899,0.0499222
1756,0.011838,0.012808,0.01113,0.212075,0.0618333
1757,0.053443,0.014265,0.012523,0.957417,0.0695722
1758,0.002018,0.002801,0.002349,0.0361519,0.01305
1759,0.004286,0.005632,0.004916,0.0767825,0.0273111
1760,0.008255,0.003874,0.003462,0.147886,0.0192333
1761,0.005818,0.012063,0.010262,0.104228,0.0570111
1762,0.007804,0.006464,0.005645,0.139807,0.0313611
1763,0.009336,0.002558,0.002232,0.167252,0.0124
1764,0.009332,0.011578,0.009934,0.16718,0.0551889
1765,0.003387,0.003734,0.003356,0.0606772,0.0186444
1766,0.007235,0.012102,0.010041,0.129613,0.0557833
1767,0.005574,0.002701,0.002335,0.0998567,0.0129722
1768,0.007377,0.004686,0.004207,0.132157,0.0233722
1769,0.008293,0.015684,0.012964,0.148567,0.0720222
1770,0.013114,0.015089,0.013274,0.234934,0.0737444
1771,0.015734,0.008535,0.007263,0.28187,0.04035
1772,0.07983,0.027396,0.023202,1.43013,0.1289
1773,0.10181,0.059853,0.053085,1.8239,0.294917
1774,0.005903,0.006512,0.005353,0.105751,0.0297389
1775,0.012768,0.005623,0.005087,0.228735,0.0282611
1776,0.015157,0.002813,0.002453,0.271534,0.0136278
1777,0.007381,0.006918,0.005857,0.132229,0.0325389
1778,0.016977,0.006576,0.005636,0.304138,0.0313111
1779,0.021129,0.013505,0.011203,0.37852,0.0622389
1780,0.030568,0.024297,0.020794,0.547617,0.115522
1781,0.006311,0.013533,0.012219,0.11306,0.0678833
1782,0.008646,0.016092,0.013875,0.154891,0.0770833
1783,0.009309,0.006059,0.005057,0.166768,0.0280944
1784,0.011378,0.006482,0.005449,0.203834,0.0302722
1785,0.018384,0.009195,0.007857,0.329344,0.04365
1786,0.022938,0.051434,0.046498,0.410928,0.258322
1787,0.00757,0.003211,0.00266,0.135614,0.0147778
1788,0.031997,0.037765,0.031803,0.573217,0.176683
1789,0.004025,0.012087,0.010456,0.0721068,0.0580889
1790,0.00514,0.004618,0.003912,0.0920817,0.0217333
1791,0.007865,0.009927,0.00833,0.140899,0.0462778
1792,0.027387,0.004894,0.004086,0.490631,0.0227
1793,0.007579,0.002347,0.002118,0.135776,0.0117667
1794,0.008247,0.006686,0.005596,0.147743,0.0310889
1795,0.044722,0.012186,0.010418,0.801182,0.0578778
1796,0.007326,0.001871,0.00168,0.131243,0.00933333
1797,0.012614,0.007327,0.006465,0.225976,0.0359167
1798,0.018283,0.025536,0.02219,0.327535,0.123278
1799,0.015405,0.02027,0.018098,0.275976,0.100544
1800,0.006845,0.003605,0.003083,0.122626,0.0171278
1801,0.011106,0.006462,0.005539,0.198961,0.0307722
1802,0.011573,0.038207,0.034334,0.207327,0.190744
1803,0.006734,0.01704,0.013967,0.120638,0.0775944
1804,0.007638,0.003355,0.002961,0.136833,0.01645
1805,0.007381,0.005623,0.00493,0.132229,0.0273889
1806,0.005166,0.000895,0.000786,0.0925475,0.00436667
1807,0.006895,0.007492,0.006751,0.123522,0.0375056
1808,0.007215,0.005841,0.005013,0.129255,0.02785
1809,0.013534,0.006286,0.005519,0.242458,0.0306611
1810,0.00417,0.004611,0.004067,0.0747044,0.0225944
1811,0.006836,0.013273,0.011529,0.122465,0.06405
1812,0.00757,0.00844,0.006946,0.135614,0.0385889
1813,0.008255,0.002297,0.001896,0.147886,0.0105333
1814,0.005818,0.001508,0.001348,0.104228,0.00748889
1815,0.007805,0.006612,0.005639,0.139824,0.0313278
1816,0.018423,0.007427,0.006483,0.330043,0.0360167
1817,0.021389,0.006725,0.005663,0.383178,0.0314611
1818,0.006845,0.001111,0.000954,0.122626,0.0053
1819,0.007865,0.00352,0.003103,0.140899,0.0172389
1820,0.003184,0.003281,0.002699,0.0570405,0.0149944
1821,0.010574,0.01333,0.011481,0.18943,0.0637833
1822,0.005907,0.002971,0.002468,0.105822,0.0137111
1823,0.015259,0.009848,0.008288,0.273361,0.0460444
1824,0.00198,0.001267,0.001124,0.0354712,0.00624444
1825,0.006615,0.00597,0.005318,0.118506,0.0295444
1826,0.007466,0.005114,0.004459,0.133751,0.0247722
1827,0.004689,0.009086,0.007542,0.0840022,0.0419
1828,0.006335,0.00234,0.001977,0.11349,0.0109833
1829,0.007235,0.007052,0.005989,0.129613,0.0332722
1830,0.006198,0.005386,0.004805,0.111035,0.0266944
1831,0.068997,0.039144,0.033825,1.23606,0.187917
1832,0.00698,0.001591,0.001428,0.125045,0.00793333
1833,0.007381,0.006921,0.005737,0.132229,0.0318722
1834,0.009159,0.003191,0.002768,0.164081,0.0153778
1835,0.027758,0.006268,0.005401,0.497277,0.0300056
1836,0.11651,0.046589,0.040259,2.08724,0.223661
1837,0.006647,0.011549,0.009925,0.119079,0.0551389
1838,0.007085,0.007614,0.006704,0.126926,0.0372444
1839,0.01098,0.021565,0.019066,0.196704,0.105922
1840,0.017502,0.008263,0.006834,0.313544,0.0379667
1841,0.029888,0.016892,0.013957,0.535435,0.0775389
1842,0.014635,0.011709,0.010294,0.262182,0.0571889
1843,0.054068,0.038218,0.032555,0.968613,0.180861
1844,0.005574,0.008204,0.007157,0.0998567,0.0397611
1845,0.006845,0.003279,0.002794,0.122626,0.0155222
1846,0.011526,0.005949,0.005035,0.206485,0.0279722
1847,0.012793,0.008015,0.006631,0.229183,0.0368389
1848,0.003932,0.003237,0.002903,0.0704407,0.0161278
1849,0.007349,0.006876,0.005895,0.131655,0.03275
1850,0.018072,0.014908,0.012923,0.323755,0.0717944
1851,0.021269,0.009926,0.008444,0.381028,0.0469111
1852,0.032517,0.020816,0.017811,0.582533,0.09895
1853,0.024729,0.010975,0.009847,0.443013,0.0547056
1854,0.040626,0.03917,0.034651,0.727804,0.192506
1855,0.074628,0.015128,0.013546,1.33694,0.0752556
1856,0.13242,0.038027,0.034374,2.37227,0.190967
1857,0.006052,0.000925,0.000832,0.10842,0.00462222
1858,0.008425,0.014911,0.013064,0.150932,0.0725778
1859,0.01098,0.01525,0.012764,0.196704,0.0709111
1860,0.060284,0.020811,0.018209,1.07997,0.101161
1861,0.004286,0.002584,0.002198,0.0767825,0.0122111
1862,0.005389,0.019375,0.015874,0.0965425,0.0881889
1863,0.006615,0.005864,0.004973,0.118506,0.0276278
1864,0.010453,0.00527,0.004499,0.187263,0.0249944
1865,0.002388,0.000761,0.000653,0.0427804,0.00362778
1866,0.006314,0.011543,0.010205,0.113114,0.0566944
1867,0.007381,0.007476,0.006282,0.132229,0.0349
1868,0.01145,0.018434,0.015261,0.205124,0.0847833
1869,0.091875,0.10099,0.083848,1.64592,0.465822
1870,0.007235,0.001079,0.000919,0.129613,0.00510556
1871,0.007946,0.004956,0.0042,0.14235,0.0233333
1872,0.015652,0.052601,0.043433,0.280401,0.241294
1873,0.049117,0.025364,0.021977,0.879918,0.122094
1874,0.006311,0.003351,0.002946,0.11306,0.0163667
1875,0.00483,0.002043,0.001821,0.0865281,0.0101167
1876,0.005255,0.004488,0.003812,0.0941419,0.0211778
1877,0.006951,0.0131,0.011508,0.124525,0.0639333
1878,0.007806,0.005494,0.004672,0.139842,0.0259556
1879,0.007291,0.016314,0.014691,0.130616,0.0816167
1880,0.008603,0.003608,0.002955,0.15412,0.0164167
1881,0.019934,0.004946,0.004384,0.357112,0.0243556
1882,0.005753,0.002745,0.002338,0.103063,0.0129889
1883,0.006615,0.003458,0.003022,0.118506,0.0167889
1884,0.020157,0.014218,0.011974,0.361107,0.0665222
1885,0.006845,0.019904,0.01796,0.122626,0.0997778
1886,0.015819,0.031617,0.0284,0.283393,0.157778
1887,0.051407,0.018927,0.016342,0.920942,0.0907889
1888,0.025247,0.005891,0.005295,0.452293,0.0294167
1889,0.003483,0.000864,0.000713,0.062397,0.00396111
1890,0.006846,0.003004,0.002694,0.122644,0.0149667
1891,0.013755,0.002899,0.002537,0.246417,0.0140944
1892,0.006198,0.005452,0.00468,0.111035,0.026
1893,0.003085,0.002623,0.002316,0.0552669,0.0128667
1894,0.00514,0.002234,0.001914,0.0920817,0.0106333
1895,0.007235,0.008111,0.006788,0.129613,0.0377111
1896,0.010184,0.002677,0.002299,0.182444,0.0127722
1897,0.015417,0.008369,0.006898,0.276191,0.0383222
1898,0.014335,0.008827,0.007536,0.256808,0.0418667
1899,0.017454,0.013204,0.011773,0.312684,0.0654056
1900,0.084766,0.032998,0.028639,1.51856,0.159106
1901,0.005012,0.004342,0.00382,0.0897886,0.0212222
1902,0.006615,0.003775,0.003218,0.118506,0.0178778
1903,0.007381,0.003711,0.003345,0.132229,0.0185833
1904,0.008243,0.005024,0.004517,0.147671,0.0250944
1905,0.009015,0.006593,0.005776,0.161501,0.0320889
1906,0.030594,0.011605,0.010398,0.548083,0.0577667
1907,0.002548,0.002533,0.002253,0.0456467,0.0125167
1908,0.005924,0.008479,0.007393,0.106127,0.0410722
1909,0.017156,0.004797,0.004218,0.307345,0.0234333
1910,0.007235,0.001216,0.001096,0.129613,0.00608889
1911,0.006895,0.003776,0.003183,0.123522,0.0176833
1912,0.007865,0.006213,0.005273,0.140899,0.0292944
1913,0.012524,0.008045,0.007154,0.224364,0.0397444
1914,0.006385,0.017949,0.01614,0.114386,0.0896667
1915,0.003919,0.006271,0.005448,0.0702078,0.0302667
1916,0.004001,0.005065,0.004375,0.0716768,0.0243056
1917,0.005753,0.007588,0.006728,0.103063,0.0373778
1918,0.006845,0.002572,0.002133,0.122626,0.01185
