# Joint PDF of model "actual" Chl-a vs CDOM, digitized from Fig. 10a of
# Dutkiewicz et al. (2018), Biogeosciences 15, 613-630,
# doi:10.5194/bg-15-613-2018, by robust/dutkiewicz2018_fig10.py.
# Bin centres on a regular log10 grid (40 bins per decade).
# count    : mean per-native-bin sample count from the colorbar (relative density)
# fraction : count normalized to sum to 1 over all listed bins
# CDOM in mmol C m-3; Chl in mg m-3.
log10_CDOM,log10_Chl,CDOM,Chl,count,fraction
-0.7625,-1.4875,0.172783,0.0325462,39.1028,1.099831e-05
-0.7625,-1.4625,0.172783,0.0344747,53.1257,1.494249e-05
-0.7625,-1.4375,0.172783,0.0365174,51.1705,1.439255e-05
-0.7625,-1.4125,0.172783,0.0386812,44.7368,1.258298e-05
-0.7625,-1.3875,0.172783,0.0409732,47.449,1.334583e-05
-0.7625,-1.3625,0.172783,0.043401,52.7092,1.482533e-05
-0.7625,-1.3375,0.172783,0.0459727,49.1678,1.382926e-05
-0.7625,-1.3125,0.172783,0.0486968,49.1775,1.383198e-05
-0.7625,-1.2875,0.172783,0.0515822,53.8777,1.515400e-05
-0.7625,-1.2625,0.172783,0.0546387,46.9889,1.321642e-05
-0.7625,-1.2375,0.172783,0.0578762,56.198,1.580663e-05
-0.7625,-1.2125,0.172783,0.0613056,59.1776,1.664468e-05
-0.7625,-1.1875,0.172783,0.0649382,64.0748,1.802211e-05
-0.7625,-1.1625,0.172783,0.068786,53.612,1.507928e-05
-0.7625,-1.1375,0.172783,0.0728618,58.9317,1.657552e-05
-0.7625,-1.1125,0.172783,0.0771792,68.2382,1.919313e-05
-0.7625,-1.0875,0.172783,0.0817523,72.064,2.026922e-05
-0.7625,-1.0625,0.172783,0.0865964,87.2603,2.454342e-05
-0.7625,-1.0375,0.172783,0.0917276,97.9839,2.755959e-05
-0.7625,-1.0125,0.172783,0.0971628,117.012,3.291157e-05
-0.7625,-0.9875,0.172783,0.10292,127.276,3.579850e-05
-0.7625,-0.9625,0.172783,0.109018,149.849,4.214741e-05
-0.7625,-0.9375,0.172783,0.115478,175.303,4.930693e-05
-0.7625,-0.9125,0.172783,0.122321,228.584,6.429317e-05
-0.7625,-0.8875,0.172783,0.129569,265.987,7.481334e-05
-0.7625,-0.8625,0.172783,0.137246,392.44,1.103804e-04
-0.7625,-0.8375,0.172783,0.145378,548.523,1.542812e-04
-0.7625,-0.8125,0.172783,0.153993,932.355,2.622403e-04
-0.7625,-0.7875,0.172783,0.163117,1330.4,3.741968e-04
-0.7625,-0.7625,0.172783,0.172783,1849.89,5.203136e-04
-0.7625,-0.7375,0.172783,0.183021,2387.79,6.716044e-04
-0.7625,-0.7125,0.172783,0.193865,2696,7.582937e-04
-0.7625,-0.6875,0.172783,0.205353,2870.47,8.073689e-04
-0.7625,-0.6625,0.172783,0.21752,2998.41,8.433526e-04
-0.7625,-0.6375,0.172783,0.230409,3239.3,9.111079e-04
-0.7625,-0.6125,0.172783,0.244062,3377.28,9.499167e-04
-0.7625,-0.5875,0.172783,0.258523,3331.97,9.371711e-04
-0.7625,-0.5625,0.172783,0.273842,2955.21,8.312019e-04
-0.7625,-0.5375,0.172783,0.290068,2955.21,8.312019e-04
-0.7625,-0.5125,0.172783,0.307256,2781.56,7.823615e-04
-0.7625,-0.4875,0.172783,0.325462,2429.27,6.832713e-04
-0.7625,-0.4625,0.172783,0.344747,2474.14,6.958925e-04
-0.7625,-0.4375,0.172783,0.365174,2740.87,7.709148e-04
-0.7625,-0.4125,0.172783,0.386812,2955.21,8.312019e-04
-0.7625,-0.3875,0.172783,0.409732,2693.49,7.575889e-04
-0.7625,-0.3625,0.172783,0.43401,1918.16,5.395146e-04
-0.7625,-0.3375,0.172783,0.459727,1488.02,4.185299e-04
-0.7625,-0.3125,0.172783,0.486968,1069.41,3.007906e-04
-0.7625,-0.2875,0.172783,0.515822,916.587,2.578054e-04
-0.7625,-0.2625,0.172783,0.546387,633.674,1.782314e-04
-0.7625,-0.2375,0.172783,0.578762,504.31,1.418457e-04
-0.7625,-0.2125,0.172783,0.613056,410.376,1.154251e-04
-0.7625,-0.1875,0.172783,0.649382,359.192,1.010286e-04
-0.7625,-0.1625,0.172783,0.68786,318.103,8.947181e-05
-0.7625,-0.1375,0.172783,0.728618,299.182,8.415000e-05
-0.7625,-0.1125,0.172783,0.771792,255.106,7.175295e-05
-0.7625,-0.0875,0.172783,0.817523,245.683,6.910232e-05
-0.7625,-0.0625,0.172783,0.865964,245.683,6.910232e-05
-0.7625,-0.0375,0.172783,0.917276,234.908,6.607169e-05
-0.7625,-0.0125,0.172783,0.971628,223.716,6.292389e-05
-0.7625,0.0125,0.172783,1.0292,227.033,6.385674e-05
-0.7625,0.0375,0.172783,1.09018,245.683,6.910232e-05
-0.7625,0.0625,0.172783,1.15478,231.455,6.510054e-05
-0.7625,0.0875,0.172783,1.22321,235.046,6.611075e-05
-0.7625,0.1125,0.172783,1.29569,245.683,6.910232e-05
-0.7625,0.1375,0.172783,1.37246,245.683,6.910232e-05
-0.7625,0.1625,0.172783,1.45378,272.94,7.676885e-05
-0.7625,0.1875,0.172783,1.53993,281.603,7.920545e-05
-0.7625,0.2125,0.172783,1.63117,294.978,8.296737e-05
-0.7625,0.2375,0.172783,1.72783,299.182,8.415000e-05
-0.7625,0.2625,0.172783,1.83021,290.519,8.171340e-05
-0.7625,0.2875,0.172783,1.93865,286.061,8.045942e-05
-0.7625,0.3125,0.172783,2.05353,299.182,8.415000e-05
-0.7625,0.3375,0.172783,2.1752,287.935,8.098665e-05
-0.7625,0.3625,0.172783,2.30409,272.432,7.662616e-05
-0.7625,0.3875,0.172783,2.44062,272.432,7.662616e-05
-0.7625,0.4125,0.172783,2.58523,264.784,7.447493e-05
-0.7625,0.4375,0.172783,2.73842,248.536,6.990495e-05
-0.7625,0.4625,0.172783,2.90068,231.247,6.504195e-05
-0.7625,0.4875,0.172783,3.07256,245.683,6.910232e-05
-0.7625,0.5125,0.172783,3.25462,242.23,6.813117e-05
-0.7625,0.5375,0.172783,3.44747,220.263,6.195274e-05
-0.7625,0.5625,0.172783,3.65174,192.281,5.408210e-05
-0.7625,0.5875,0.172783,3.86812,149.007,4.191084e-05
-0.7625,0.6125,0.172783,4.09732,145.215,4.084403e-05
-0.7625,0.6375,0.172783,4.3401,113.093,3.180938e-05
-0.7625,0.6625,0.172783,4.59727,97.7624,2.749730e-05
-0.7625,0.6875,0.172783,4.86968,76.343,2.147274e-05
-0.7625,0.7125,0.172783,5.15822,45.7039,1.285497e-05
-0.7625,0.7375,0.172783,5.46387,42.3154,1.190191e-05
-0.7625,0.7625,0.172783,5.78762,29.3287,8.249185e-06
-0.7625,0.7875,0.172783,6.13056,22.5377,6.339106e-06
-0.7625,0.8125,0.172783,6.49382,12.521,3.521733e-06
-0.7625,0.8375,0.172783,6.8786,10.5324,2.962411e-06
-0.7625,0.8625,0.172783,7.28618,6.67214,1.876652e-06
-0.7625,0.8875,0.172783,7.71792,4.34326,1.221614e-06
-0.7625,0.9125,0.172783,8.17523,5.44068,1.530281e-06
-0.7625,0.9375,0.172783,8.65964,1.8777,5.281331e-07
-0.7625,0.9625,0.172783,9.17276,1.61586,4.544880e-07
-0.7625,1.0375,0.172783,10.9018,0.240571,6.766470e-08
-0.7625,1.0625,0.172783,11.5478,0.451071,1.268713e-07
-0.7375,-1.9875,0.183021,0.010292,11.5887,3.259513e-06
-0.7375,-1.9625,0.183021,0.0109018,12.8662,3.618840e-06
-0.7375,-1.9375,0.183021,0.0115478,18.7932,5.285910e-06
-0.7375,-1.9125,0.183021,0.0122321,19.2556,5.415957e-06
-0.7375,-1.8875,0.183021,0.0129569,26.5162,7.458131e-06
-0.7375,-1.8625,0.183021,0.0137246,31.9259,8.979680e-06
-0.7375,-1.8375,0.183021,0.0145378,29.7455,8.366414e-06
-0.7375,-1.8125,0.183021,0.0153993,29.671,8.345459e-06
-0.7375,-1.7875,0.183021,0.0163117,29.8419,8.393525e-06
-0.7375,-1.7625,0.183021,0.0172783,27.2557,7.666119e-06
-0.7375,-1.7375,0.183021,0.0183021,33.4461,9.407277e-06
-0.7375,-1.7125,0.183021,0.0193865,38.6707,1.087678e-05
-0.7375,-1.6875,0.183021,0.0205353,43.2605,1.216773e-05
-0.7375,-1.6625,0.183021,0.021752,44.5925,1.254238e-05
-0.7375,-1.6375,0.183021,0.0230409,43.4906,1.223246e-05
-0.7375,-1.6125,0.183021,0.0244062,41.912,1.178845e-05
-0.7375,-1.5875,0.183021,0.0258523,45.4182,1.277463e-05
-0.7375,-1.5625,0.183021,0.0273842,47.2094,1.327843e-05
-0.7375,-1.5375,0.183021,0.0290068,52.6436,1.480689e-05
-0.7375,-1.5125,0.183021,0.0307256,57.2958,1.611540e-05
-0.7375,-1.4875,0.183021,0.0325462,50.9623,1.433398e-05
-0.7375,-1.4625,0.183021,0.0344747,55.2953,1.555272e-05
-0.7375,-1.4375,0.183021,0.0365174,56.3825,1.585851e-05
-0.7375,-1.4125,0.183021,0.0386812,53.367,1.501036e-05
-0.7375,-1.3875,0.183021,0.0409732,56.3825,1.585851e-05
-0.7375,-1.3625,0.183021,0.043401,52.7643,1.484083e-05
-0.7375,-1.3375,0.183021,0.0459727,59.0742,1.661559e-05
-0.7375,-1.3125,0.183021,0.0486968,61.4052,1.727123e-05
-0.7375,-1.2875,0.183021,0.0515822,52.0111,1.462899e-05
-0.7375,-1.2625,0.183021,0.0546387,54.264,1.526267e-05
-0.7375,-1.2375,0.183021,0.0578762,66.6724,1.875273e-05
-0.7375,-1.2125,0.183021,0.0613056,67.481,1.898015e-05
-0.7375,-1.1875,0.183021,0.0649382,65.0553,1.829788e-05
-0.7375,-1.1625,0.183021,0.068786,67.2164,1.890573e-05
-0.7375,-1.1375,0.183021,0.0728618,61.1915,1.721113e-05
-0.7375,-1.1125,0.183021,0.0771792,65.4812,1.841767e-05
-0.7375,-1.0875,0.183021,0.0817523,77.0418,2.166928e-05
-0.7375,-1.0625,0.183021,0.0865964,87.7108,2.467013e-05
-0.7375,-1.0375,0.183021,0.0917276,97.5134,2.742726e-05
-0.7375,-1.0125,0.183021,0.0971628,109.13,3.069476e-05
-0.7375,-0.9875,0.183021,0.10292,114.707,3.226337e-05
-0.7375,-0.9625,0.183021,0.109018,144.74,4.071051e-05
-0.7375,-0.9375,0.183021,0.115478,154.909,4.357082e-05
-0.7375,-0.9125,0.183021,0.122321,206.203,5.799797e-05
-0.7375,-0.8875,0.183021,0.129569,239.145,6.726365e-05
-0.7375,-0.8625,0.183021,0.137246,327.203,9.203119e-05
-0.7375,-0.8375,0.183021,0.145378,395.62,1.112748e-04
-0.7375,-0.8125,0.183021,0.153993,689.099,1.938205e-04
-0.7375,-0.7875,0.183021,0.163117,938.78,2.640475e-04
-0.7375,-0.7625,0.183021,0.172783,1428.82,4.018797e-04
-0.7375,-0.7375,0.183021,0.183021,1973.66,5.551240e-04
-0.7375,-0.7125,0.183021,0.193865,2356.49,6.628025e-04
-0.7375,-0.6875,0.183021,0.205353,2608.76,7.337560e-04
-0.7375,-0.6625,0.183021,0.21752,2734.46,7.691118e-04
-0.7375,-0.6375,0.183021,0.230409,2955.21,8.312019e-04
-0.7375,-0.6125,0.183021,0.244062,3100.31,8.720131e-04
-0.7375,-0.5875,0.183021,0.258523,3378.3,9.502027e-04
-0.7375,-0.5625,0.183021,0.273842,3143.59,8.841865e-04
-0.7375,-0.5375,0.183021,0.290068,2955.21,8.312019e-04
-0.7375,-0.5125,0.183021,0.307256,2955.21,8.312019e-04
-0.7375,-0.4875,0.183021,0.325462,2693.49,7.575889e-04
-0.7375,-0.4625,0.183021,0.344747,2429.27,6.832713e-04
-0.7375,-0.4375,0.183021,0.365174,2519.85,7.087486e-04
-0.7375,-0.4125,0.183021,0.386812,2955.21,8.312019e-04
-0.7375,-0.3875,0.183021,0.409732,2955.21,8.312019e-04
-0.7375,-0.3625,0.183021,0.43401,2526.28,7.105595e-04
-0.7375,-0.3375,0.183021,0.459727,1954.49,5.497329e-04
-0.7375,-0.3125,0.183021,0.486968,1413.67,3.976183e-04
-0.7375,-0.2875,0.183021,0.515822,1234.89,3.473326e-04
-0.7375,-0.2625,0.183021,0.546387,798.068,2.244699e-04
-0.7375,-0.2375,0.183021,0.578762,682.027,1.918315e-04
-0.7375,-0.2125,0.183021,0.613056,545.704,1.534885e-04
-0.7375,-0.1875,0.183021,0.649382,469.816,1.321436e-04
-0.7375,-0.1625,0.183021,0.68786,388.148,1.091731e-04
-0.7375,-0.1375,0.183021,0.728618,321.517,9.043191e-05
-0.7375,-0.1125,0.183021,0.771792,299.479,8.423339e-05
-0.7375,-0.0875,0.183021,0.817523,276.361,7.773106e-05
-0.7375,-0.0625,0.183021,0.865964,272.432,7.662616e-05
-0.7375,-0.0375,0.183021,0.917276,272.432,7.662616e-05
-0.7375,-0.0125,0.183021,0.971628,259.311,7.293558e-05
-0.7375,0.0125,0.183021,1.0292,257.582,7.244913e-05
-0.7375,0.0375,0.183021,1.09018,245.683,6.910232e-05
-0.7375,0.0625,0.183021,1.15478,231.247,6.504195e-05
-0.7375,0.0875,0.183021,1.22321,234.908,6.607169e-05
-0.7375,0.1125,0.183021,1.29569,268.228,7.544353e-05
-0.7375,0.1375,0.183021,1.37246,263.769,7.418956e-05
-0.7375,0.1625,0.183021,1.45378,259.565,7.300693e-05
-0.7375,0.1875,0.183021,1.53993,272.94,7.676885e-05
-0.7375,0.2125,0.183021,1.63117,272.94,7.676885e-05
-0.7375,0.2375,0.183021,1.72783,272.94,7.676885e-05
-0.7375,0.2625,0.183021,1.83021,277.483,7.804660e-05
-0.7375,0.2875,0.183021,1.93865,281.856,7.927679e-05
-0.7375,0.3125,0.183021,2.05353,294.978,8.296737e-05
-0.7375,0.3375,0.183021,2.1752,288.08,8.102742e-05
-0.7375,0.3625,0.183021,2.30409,272.94,7.676885e-05
-0.7375,0.3875,0.183021,2.44062,272.94,7.676885e-05
-0.7375,0.4125,0.183021,2.58523,250.986,7.059411e-05
-0.7375,0.4375,0.183021,2.73842,272.94,7.676885e-05
-0.7375,0.4625,0.183021,2.90068,245.683,6.910232e-05
-0.7375,0.4875,0.183021,3.07256,227.863,6.409033e-05
-0.7375,0.5125,0.183021,3.25462,238.638,6.712096e-05
-0.7375,0.5375,0.183021,3.44747,238.777,6.716001e-05
-0.7375,0.5625,0.183021,3.65174,201.75,5.674546e-05
-0.7375,0.5875,0.183021,3.86812,174.173,4.898894e-05
-0.7375,0.6125,0.183021,4.09732,161.92,4.554272e-05
-0.7375,0.6375,0.183021,4.3401,124.894,3.512856e-05
-0.7375,0.6625,0.183021,4.59727,105.439,2.965650e-05
-0.7375,0.6875,0.183021,4.86968,89.4242,2.515203e-05
-0.7375,0.7125,0.183021,5.15822,57.606,1.620265e-05
-0.7375,0.7375,0.183021,5.46387,46.2687,1.301386e-05
-0.7375,0.7625,0.183021,5.78762,33.9862,9.559185e-06
-0.7375,0.7875,0.183021,6.13056,24.7088,6.949768e-06
-0.7375,0.8125,0.183021,6.49382,17.2262,4.845161e-06
-0.7375,0.8375,0.183021,6.8786,13.9042,3.910790e-06
-0.7375,0.8625,0.183021,7.28618,9.51148,2.675261e-06
-0.7375,0.8875,0.183021,7.71792,5.47041,1.538645e-06
-0.7375,0.9125,0.183021,8.17523,5.94283,1.671521e-06
-0.7375,0.9375,0.183021,8.65964,3.77468,1.061690e-06
-0.7375,0.9625,0.183021,9.17276,1.83263,5.154590e-07
-0.7375,0.9875,0.183021,9.71628,0.404203,1.136888e-07
-0.7125,-1.9875,0.193865,0.010292,15.2529,4.290141e-06
-0.7125,-1.9625,0.193865,0.0109018,16.3178,4.589658e-06
-0.7125,-1.9375,0.193865,0.0115478,22.4763,6.321843e-06
-0.7125,-1.9125,0.193865,0.0122321,29.0807,8.179422e-06
-0.7125,-1.8875,0.193865,0.0129569,36.7758,1.034381e-05
-0.7125,-1.8625,0.193865,0.0137246,32.1792,9.050949e-06
-0.7125,-1.8375,0.193865,0.0145378,44.898,1.262830e-05
-0.7125,-1.8125,0.193865,0.0153993,53.6444,1.508839e-05
-0.7125,-1.7875,0.193865,0.0163117,40.6807,1.144212e-05
-0.7125,-1.7625,0.193865,0.0172783,48.4664,1.363200e-05
-0.7125,-1.7375,0.193865,0.0183021,44.9183,1.263403e-05
-0.7125,-1.7125,0.193865,0.0193865,44.7312,1.258139e-05
-0.7125,-1.6875,0.193865,0.0205353,54.1223,1.522280e-05
-0.7125,-1.6625,0.193865,0.021752,53.6608,1.509300e-05
-0.7125,-1.6375,0.193865,0.0230409,58.0354,1.632343e-05
-0.7125,-1.6125,0.193865,0.0244062,54.7836,1.540879e-05
-0.7125,-1.5875,0.193865,0.0258523,58.2432,1.638188e-05
-0.7125,-1.5625,0.193865,0.0273842,58.6909,1.650779e-05
-0.7125,-1.5375,0.193865,0.0290068,64.1052,1.803065e-05
-0.7125,-1.5125,0.193865,0.0307256,64.4056,1.811516e-05
-0.7125,-1.4875,0.193865,0.0325462,63.2403,1.778739e-05
-0.7125,-1.4625,0.193865,0.0344747,67.622,1.901982e-05
-0.7125,-1.4375,0.193865,0.0365174,59.251,1.666534e-05
-0.7125,-1.4125,0.193865,0.0386812,53.7082,1.510632e-05
-0.7125,-1.3875,0.193865,0.0409732,65.743,1.849132e-05
-0.7125,-1.3625,0.193865,0.043401,55.0912,1.549533e-05
-0.7125,-1.3375,0.193865,0.0459727,63.1615,1.776522e-05
-0.7125,-1.3125,0.193865,0.0486968,64.3632,1.810322e-05
-0.7125,-1.2875,0.193865,0.0515822,70.6737,1.987814e-05
-0.7125,-1.2625,0.193865,0.0546387,69.0309,1.941610e-05
-0.7125,-1.2375,0.193865,0.0578762,71.1084,2.000042e-05
-0.7125,-1.2125,0.193865,0.0613056,83.1767,2.339482e-05
-0.7125,-1.1875,0.193865,0.0649382,75.0589,2.111157e-05
-0.7125,-1.1625,0.193865,0.068786,81.19,2.283603e-05
-0.7125,-1.1375,0.193865,0.0728618,82.0122,2.306729e-05
-0.7125,-1.1125,0.193865,0.0771792,87.9651,2.474166e-05
-0.7125,-1.0875,0.193865,0.0817523,106.764,3.002913e-05
-0.7125,-1.0625,0.193865,0.0865964,109.392,3.076833e-05
-0.7125,-1.0375,0.193865,0.0917276,112.948,3.176841e-05
-0.7125,-1.0125,0.193865,0.0971628,125.091,3.518398e-05
-0.7125,-0.9875,0.193865,0.10292,135.523,3.811809e-05
-0.7125,-0.9625,0.193865,0.109018,172.193,4.843202e-05
-0.7125,-0.9375,0.193865,0.115478,186.391,5.242554e-05
-0.7125,-0.9125,0.193865,0.122321,222.987,6.271891e-05
-0.7125,-0.8875,0.193865,0.129569,243.819,6.857804e-05
-0.7125,-0.8625,0.193865,0.137246,310.658,8.737783e-05
-0.7125,-0.8375,0.193865,0.145378,344.94,9.702011e-05
-0.7125,-0.8125,0.193865,0.153993,428.547,1.205360e-04
-0.7125,-0.7875,0.193865,0.163117,547.238,1.539199e-04
-0.7125,-0.7625,0.193865,0.172783,846.472,2.380843e-04
-0.7125,-0.7375,0.193865,0.183021,1357.8,3.819046e-04
-0.7125,-0.7125,0.193865,0.193865,1908.87,5.369026e-04
-0.7125,-0.6875,0.193865,0.205353,2016,5.670347e-04
-0.7125,-0.6625,0.193865,0.21752,2132.57,5.998211e-04
-0.7125,-0.6375,0.193865,0.230409,2484.37,6.987701e-04
-0.7125,-0.6125,0.193865,0.244062,2698.5,7.589984e-04
-0.7125,-0.5875,0.193865,0.258523,2969.31,8.351683e-04
-0.7125,-0.5625,0.193865,0.273842,3088.93,8.688134e-04
-0.7125,-0.5375,0.193865,0.290068,3084.86,8.676692e-04
-0.7125,-0.5125,0.193865,0.307256,2955.21,8.312019e-04
-0.7125,-0.4875,0.193865,0.325462,2955.21,8.312019e-04
-0.7125,-0.4625,0.193865,0.344747,2753.88,7.745738e-04
-0.7125,-0.4375,0.193865,0.365174,2564.72,7.213697e-04
-0.7125,-0.4125,0.193865,0.386812,2913.68,8.195203e-04
-0.7125,-0.3875,0.193865,0.409732,2955.21,8.312019e-04
-0.7125,-0.3625,0.193865,0.43401,2926.69,8.231793e-04
-0.7125,-0.3375,0.193865,0.459727,2669.11,7.507330e-04
-0.7125,-0.3125,0.193865,0.486968,2030.83,5.712047e-04
-0.7125,-0.2875,0.193865,0.515822,1656.22,4.658383e-04
-0.7125,-0.2625,0.193865,0.546387,1203.71,3.385624e-04
-0.7125,-0.2375,0.193865,0.578762,1024.13,2.880530e-04
-0.7125,-0.2125,0.193865,0.613056,786.933,2.213380e-04
-0.7125,-0.1875,0.193865,0.649382,652.727,1.835903e-04
-0.7125,-0.1625,0.193865,0.68786,515.069,1.448719e-04
-0.7125,-0.1375,0.193865,0.728618,450.752,1.267814e-04
-0.7125,-0.1125,0.193865,0.771792,375.905,1.057295e-04
-0.7125,-0.0875,0.193865,0.817523,322.547,9.072164e-05
-0.7125,-0.0625,0.193865,0.865964,347.758,9.781283e-05
-0.7125,-0.0375,0.193865,0.917276,282.165,7.936367e-05
-0.7125,-0.0125,0.193865,0.971628,259.396,7.295936e-05
-0.7125,0.0125,0.193865,1.0292,268.424,7.549881e-05
-0.7125,0.0375,0.193865,1.09018,260.882,7.337735e-05
-0.7125,0.0625,0.193865,1.15478,266.826,7.504932e-05
-0.7125,0.0875,0.193865,1.22321,254.599,7.161026e-05
-0.7125,0.1125,0.193865,1.29569,253.705,7.135874e-05
-0.7125,0.1375,0.193865,1.37246,252.05,7.089319e-05
-0.7125,0.1625,0.193865,1.45378,226.981,6.384221e-05
-0.7125,0.1875,0.193865,1.53993,254.399,7.155399e-05
-0.7125,0.2125,0.193865,1.63117,281.856,7.927679e-05
-0.7125,0.2375,0.193865,1.72783,252.388,7.098832e-05
-0.7125,0.2625,0.193865,1.83021,273.362,7.688775e-05
-0.7125,0.2875,0.193865,1.93865,275.996,7.762861e-05
-0.7125,0.3125,0.193865,2.05353,297.781,8.375579e-05
-0.7125,0.3375,0.193865,2.1752,295.433,8.309555e-05
-0.7125,0.3625,0.193865,2.30409,290.266,8.164205e-05
-0.7125,0.3875,0.193865,2.44062,290.266,8.164205e-05
-0.7125,0.4125,0.193865,2.58523,277.313,7.799904e-05
-0.7125,0.4375,0.193865,2.73842,228.884,6.437740e-05
-0.7125,0.4625,0.193865,2.90068,241.079,6.780745e-05
-0.7125,0.4875,0.193865,3.07256,239.65,6.740562e-05
-0.7125,0.5125,0.193865,3.25462,258.368,7.267035e-05
-0.7125,0.5375,0.193865,3.44747,244.532,6.877860e-05
-0.7125,0.5625,0.193865,3.65174,238.36,6.704284e-05
-0.7125,0.5875,0.193865,3.86812,190.407,5.355507e-05
-0.7125,0.6125,0.193865,4.09732,170.304,4.790097e-05
-0.7125,0.6375,0.193865,4.3401,160.676,4.519290e-05
-0.7125,0.6625,0.193865,4.59727,112.939,3.176601e-05
-0.7125,0.6875,0.193865,4.86968,100.709,2.832599e-05
-0.7125,0.7125,0.193865,5.15822,81.229,2.284702e-05
-0.7125,0.7375,0.193865,5.46387,74.8806,2.106141e-05
-0.7125,0.7625,0.193865,5.78762,41.8497,1.177093e-05
-0.7125,0.7875,0.193865,6.13056,27.0815,7.617136e-06
-0.7125,0.8125,0.193865,6.49382,21.8455,6.144412e-06
-0.7125,0.8375,0.193865,6.8786,14.6511,4.120859e-06
-0.7125,0.8625,0.193865,7.28618,14.2915,4.019724e-06
-0.7125,0.8875,0.193865,7.71792,13.0736,3.677181e-06
-0.7125,0.9125,0.193865,8.17523,8.50948,2.393432e-06
-0.7125,0.9375,0.193865,8.65964,3.23401,9.096186e-07
-0.7125,0.9625,0.193865,9.17276,2.67575,7.525999e-07
-0.7125,0.9875,0.193865,9.71628,1.43982,4.049727e-07
-0.7125,1.0125,0.193865,10.292,0.130462,3.669460e-08
-0.7125,1.0875,0.193865,12.2321,0.712804,2.004880e-07
-0.7125,1.1125,0.193865,12.9569,0.255151,7.176559e-08
-0.6875,-1.9875,0.205353,0.010292,25.7754,7.249747e-06
-0.6875,-1.9625,0.205353,0.0109018,26.764,7.527834e-06
-0.6875,-1.9375,0.205353,0.0115478,38.3991,1.080039e-05
-0.6875,-1.9125,0.205353,0.0122321,45.1745,1.270609e-05
-0.6875,-1.8875,0.205353,0.0129569,53.903,1.516113e-05
-0.6875,-1.8625,0.205353,0.0137246,50.9761,1.433787e-05
-0.6875,-1.8375,0.205353,0.0145378,48.1448,1.354151e-05
-0.6875,-1.8125,0.205353,0.0153993,60.3049,1.696177e-05
-0.6875,-1.7875,0.205353,0.0163117,65.0105,1.828529e-05
-0.6875,-1.7625,0.205353,0.0172783,65.0329,1.829158e-05
-0.6875,-1.7375,0.205353,0.0183021,61.9861,1.743462e-05
-0.6875,-1.7125,0.205353,0.0193865,54.3802,1.529533e-05
-0.6875,-1.6875,0.205353,0.0205353,63.5778,1.788231e-05
-0.6875,-1.6625,0.205353,0.021752,61.8114,1.738549e-05
-0.6875,-1.6375,0.205353,0.0230409,76.7813,2.159602e-05
-0.6875,-1.6125,0.205353,0.0244062,60.4975,1.701593e-05
-0.6875,-1.5875,0.205353,0.0258523,61.9637,1.742833e-05
-0.6875,-1.5625,0.205353,0.0273842,70.3877,1.979771e-05
-0.6875,-1.5375,0.205353,0.0290068,68.1177,1.915924e-05
-0.6875,-1.5125,0.205353,0.0307256,65.8477,1.852077e-05
-0.6875,-1.4875,0.205353,0.0325462,64.4016,1.811403e-05
-0.6875,-1.4625,0.205353,0.0344747,65.1224,1.831675e-05
-0.6875,-1.4375,0.205353,0.0365174,64.0748,1.802211e-05
-0.6875,-1.4125,0.205353,0.0386812,56.7948,1.597447e-05
-0.6875,-1.3875,0.205353,0.0409732,61.9861,1.743462e-05
-0.6875,-1.3625,0.205353,0.043401,63.5778,1.788231e-05
-0.6875,-1.3375,0.205353,0.0459727,54.5313,1.533783e-05
-0.6875,-1.3125,0.205353,0.0486968,55.3486,1.556771e-05
-0.6875,-1.2875,0.205353,0.0515822,71.0413,1.998155e-05
-0.6875,-1.2625,0.205353,0.0546387,67.1773,1.889475e-05
-0.6875,-1.2375,0.205353,0.0578762,77.983,2.193402e-05
-0.6875,-1.2125,0.205353,0.0613056,79.1399,2.225943e-05
-0.6875,-1.1875,0.205353,0.0649382,82.178,2.311394e-05
-0.6875,-1.1625,0.205353,0.068786,94.3151,2.652768e-05
-0.6875,-1.1375,0.205353,0.0728618,96.4729,2.713461e-05
-0.6875,-1.1125,0.205353,0.0771792,105.638,2.971247e-05
-0.6875,-1.0875,0.205353,0.0817523,114.505,3.220637e-05
-0.6875,-1.0625,0.205353,0.0865964,116.876,3.287336e-05
-0.6875,-1.0375,0.205353,0.0917276,132.71,3.732691e-05
-0.6875,-1.0125,0.205353,0.0971628,129.247,3.635285e-05
-0.6875,-0.9875,0.205353,0.10292,139.645,3.927746e-05
-0.6875,-0.9625,0.205353,0.109018,176.583,4.966697e-05
-0.6875,-0.9375,0.205353,0.115478,198.259,5.576352e-05
-0.6875,-0.9125,0.205353,0.122321,226.782,6.378614e-05
-0.6875,-0.8875,0.205353,0.129569,240.351,6.760264e-05
-0.6875,-0.8625,0.205353,0.137246,293.576,8.257316e-05
-0.6875,-0.8375,0.205353,0.145378,317.794,8.938493e-05
-0.6875,-0.8125,0.205353,0.153993,353.474,9.942038e-05
-0.6875,-0.7875,0.205353,0.163117,417.509,1.174312e-04
-0.6875,-0.7625,0.205353,0.172783,613.998,1.726972e-04
-0.6875,-0.7375,0.205353,0.183021,812.926,2.286490e-04
-0.6875,-0.7125,0.205353,0.193865,1393.02,3.918113e-04
-0.6875,-0.6875,0.205353,0.205353,1625.19,4.571119e-04
-0.6875,-0.6625,0.205353,0.21752,1950.7,5.486660e-04
