# In situ Chl-a and CDOM shared by Raphe Kudela (UCSC), expressed in
# the units of Dutkiewicz et al. (2018) Fig. 10a.
# source: field  = CDOM_TChla.csv (789 Pacific/Arctic samples, 2010-2017;
#                  distinct near-surface samples, Chl-a by HPLC --
#                  R. Kudela via Q&A in claude_prompts/dutkiewicz_priors.md)
#         GLORIA = GLORIA_meta_and_lab.csv (Lehmann et al. 2023), rows with
#                  both Chla and aCDOM440
# Chl in mg m-3 (as reported);
# CDOM (mmol C m-3) = aCDOM440 * exp(-0.021*10) / 0.18
#   (shift to 450 nm with the Darwin spectral slope, then invert ccdom(450))
# QC: rows with non-positive Chl or aCDOM440 dropped.
# Written by robust/dutkiewicz2018_fig10.py.
source,Chl,aCDOM440,CDOM
GLORIA,35.7896,1.47503,6.64242
GLORIA,28.8753,1.49592,6.73649
GLORIA,29.2187,1.49797,6.74573
GLORIA,52.3796,1.67067,7.52346
GLORIA,41.1037,1.55604,7.00724
GLORIA,54.4737,1.85533,8.35499
GLORIA,62.1212,1.97327,8.88612
GLORIA,55.247,2.06844,9.3147
GLORIA,30.6183,1.69486,7.63239
GLORIA,54.5003,1.91403,8.61936
GLORIA,48.3316,1.75,7.8807
GLORIA,37.8021,1.64527,7.40906
GLORIA,51.0111,1.9831,8.9304
GLORIA,47.1791,1.84988,8.33048
GLORIA,42.9257,1.82763,8.23028
GLORIA,48.8756,1.85084,8.3348
GLORIA,45.7549,2.1856,9.84231
GLORIA,53.0201,1.85188,8.33949
GLORIA,52.8128,1.44275,6.49706
GLORIA,58.8605,1.42773,6.42941
GLORIA,43.4226,1.21127,5.45467
GLORIA,34.666,1.16287,5.23671
GLORIA,34.9853,1.33295,6.0026
GLORIA,36.2938,1.54771,6.96972
GLORIA,27.5823,1.26986,5.71851
GLORIA,25.6335,1.49772,6.74459
GLORIA,24.2912,1.78878,8.05532
GLORIA,23.3749,1.45021,6.53065
GLORIA,28.4354,1.30015,5.85488
GLORIA,24.8134,1.35746,6.11297
GLORIA,28.2422,1.40298,6.31798
GLORIA,19.8352,1.2853,5.78804
GLORIA,30.7958,1.40225,6.31468
GLORIA,21.5459,1.38913,6.25561
GLORIA,2.94514,2.89542,13.0388
GLORIA,3.8024,2.97272,13.3869
GLORIA,5.03944,3.209,14.4509
GLORIA,3.35748,3.23717,14.5778
GLORIA,7.03192,2.98745,13.4532
GLORIA,1.85026,3.62719,16.3341
GLORIA,17.2015,3.76161,16.9394
GLORIA,35.8734,3.69424,16.6361
GLORIA,52.4755,3.20203,14.4195
GLORIA,13.1323,3.15613,14.2128
GLORIA,20.6944,3.10902,14.0007
GLORIA,22.6972,3.19864,14.4043
GLORIA,40.7911,2.37376,10.6896
GLORIA,57.4079,2.57903,11.614
GLORIA,30.736,2.85615,12.8619
GLORIA,27.0249,2.91739,13.1377
GLORIA,47.7801,3.10485,13.9819
GLORIA,30.5565,2.72903,12.2895
GLORIA,28.3756,2.51515,11.3264
GLORIA,21.3744,2.90565,13.0848
GLORIA,95.059,2.05068,9.23471
GLORIA,107.911,1.72246,7.75665
GLORIA,129.389,2.1948,9.88371
GLORIA,104.474,2.04391,9.20423
GLORIA,100.949,2.03702,9.1732
GLORIA,92.553,2.03419,9.16048
GLORIA,78.4614,1.87528,8.44485
GLORIA,79.6217,1.9397,8.73495
GLORIA,78.0087,1.94947,8.77895
GLORIA,84.4371,1.72504,7.7683
GLORIA,76.2013,1.70876,7.69495
GLORIA,55.5999,1.73324,7.8052
GLORIA,58.8608,1.59702,7.19178
GLORIA,45.7891,1.56023,7.02611
GLORIA,95.1558,2.63175,11.8514
GLORIA,110.074,2.55386,11.5007
GLORIA,111.112,2.26146,10.1839
GLORIA,93.2431,3.04016,13.6906
GLORIA,88.7242,2.42462,10.9186
GLORIA,93.6506,1.92449,8.66646
GLORIA,101.973,2.02818,9.13341
GLORIA,70.343,1.86081,8.3797
GLORIA,65.6962,1.45271,6.54191
GLORIA,73.6039,1.24501,5.60657
GLORIA,65.094,2.06422,9.29569
GLORIA,70.3305,1.82597,8.22281
GLORIA,72.0197,1.43588,6.4661
GLORIA,79.0458,1.61368,7.26679
GLORIA,79.7402,1.77631,7.99916
GLORIA,83.7285,1.83524,8.26452
GLORIA,57.8579,1.58145,7.12168
GLORIA,62.5745,1.85548,8.35568
GLORIA,55.5473,1.65279,7.44293
GLORIA,64.3273,1.8521,8.34048
GLORIA,24.9493,1.26857,5.71269
GLORIA,108.899,1.02478,4.61484
GLORIA,27.2118,0.975601,4.39337
GLORIA,38.5913,1.095,4.93104
GLORIA,35.0982,1.26277,5.68658
GLORIA,23.2965,1.36186,6.13281
GLORIA,31.4452,1.08367,4.88004
GLORIA,51.429,1.15002,5.17884
GLORIA,148.298,1.25774,5.66392
GLORIA,47.7834,1.24375,5.6009
GLORIA,31.4452,1.48211,6.67433
GLORIA,19.0985,1.10189,4.96208
GLORIA,20.0731,0.844703,3.80391
GLORIA,15.7542,1.66755,7.5094
GLORIA,17.1585,0.605725,2.72773
GLORIA,36.2347,0.622628,2.80385
GLORIA,24.9593,0.849242,3.82435
GLORIA,24.087,0.966328,4.35161
GLORIA,42.8358,1.49652,6.73919
GLORIA,40.6224,0.761196,3.42785
GLORIA,23.2212,0.4048,1.82291
GLORIA,38.5913,1.1001,4.954
GLORIA,24.4999,0.900615,4.05569
GLORIA,10.323,0.861387,3.87904
GLORIA,18.5814,0.73695,3.31867
GLORIA,18.3322,0.700088,3.15267
GLORIA,11.4167,1.27996,5.76399
GLORIA,22.7776,1.14674,5.16406
GLORIA,36.9954,0.97891,4.40827
GLORIA,49.2826,1.44579,6.51076
GLORIA,125.487,1.16618,5.25157
GLORIA,73.2245,1.03663,4.6682
GLORIA,20.1419,0.77578,3.49353
GLORIA,22.4316,1.61326,7.2649
GLORIA,86.3003,1.057,4.75994
GLORIA,144.001,0.863076,3.88664
GLORIA,183.205,0.864137,3.89142
GLORIA,18.3396,0.817105,3.67963
GLORIA,6.07104,0.741509,3.3392
GLORIA,3.71628,1.08712,4.89556
GLORIA,5.0127,0.488169,2.19835
GLORIA,3.348,0.86971,3.91652
GLORIA,4.15896,0.692248,3.11736
GLORIA,1.62564,0.518073,2.33301
GLORIA,6.42816,0.923325,4.15796
GLORIA,5.9148,0.512807,2.30929
GLORIA,5.99664,0.485815,2.18774
GLORIA,4.07898,0.529626,2.38504
GLORIA,3.74976,0.64575,2.90797
GLORIA,2.6784,0.482222,2.17156
GLORIA,1.4136,0.457715,2.0612
GLORIA,1.2276,0.55565,2.50223
GLORIA,2.046,0.469795,2.1156
GLORIA,4.28544,0.646743,2.91244
GLORIA,0.4557,0.448654,2.0204
GLORIA,2.94624,0.412759,1.85875
GLORIA,1.88232,0.469823,2.11573
GLORIA,3.43728,0.478875,2.15649
GLORIA,7.61484,0.476914,2.14766
GLORIA,7.33212,0.470342,2.11806
GLORIA,2.6784,1.40068,6.30759
GLORIA,3.33312,0.757975,3.41335
GLORIA,5.62464,0.717526,3.2312
GLORIA,8.463,0.415155,1.86955
GLORIA,12.648,0.411825,1.85455
GLORIA,9.26652,0.459936,2.07121
GLORIA,15.1404,0.740273,3.33363
GLORIA,18.7302,0.646034,2.90925
GLORIA,4.557,0.845394,3.80702
GLORIA,3.92832,0.628938,2.83226
GLORIA,2.63376,0.530437,2.38869
GLORIA,6.7518,1.04763,4.71776
GLORIA,4.04104,0.883749,3.97974
GLORIA,3.53549,0.844819,3.80443
GLORIA,4.15822,0.622676,2.80406
GLORIA,9.90338,0.719172,3.23861
GLORIA,8.96929,0.697406,3.14059
GLORIA,8.9838,0.51119,2.30202
GLORIA,14.6866,1.06781,4.80859
GLORIA,14.8079,0.656126,2.9547
GLORIA,10.6383,1.2961,5.83665
GLORIA,17.603,0.737096,3.31932
GLORIA,36.6048,0.857417,3.86116
GLORIA,31.2368,0.762212,3.43243
GLORIA,493.797,1.88164,8.47348
GLORIA,46.9557,0.579853,2.61122
GLORIA,685.14,1.23608,5.56639
GLORIA,212.215,0.925636,4.16837
GLORIA,27.98,0.560958,2.52613
GLORIA,259.693,0.904631,4.07377
GLORIA,196.159,0.909861,4.09733
GLORIA,195.077,0.814207,3.66657
GLORIA,26.226,0.79046,3.55964
GLORIA,63.3414,0.554361,2.49642
GLORIA,117.624,0.793476,3.57322
GLORIA,29.6298,0.768439,3.46047
GLORIA,147.647,0.707643,3.18669
GLORIA,35.1428,0.812553,3.65913
GLORIA,71.7169,0.470632,2.11937
GLORIA,30.3217,0.734635,3.30824
GLORIA,31.4266,0.911675,4.1055
GLORIA,9.14004,0.557404,2.51013
GLORIA,7.71826,0.55565,2.50223
GLORIA,15.5682,0.530124,2.38728
GLORIA,18.5014,0.748373,3.37011
GLORIA,12.7057,0.663795,2.98923
GLORIA,22.7162,0.852931,3.84096
GLORIA,11.3118,0.832637,3.74957
GLORIA,80.0507,0.986503,4.44247
GLORIA,49.655,1.15103,5.18338
GLORIA,18.9664,1.15831,5.21616
GLORIA,22.6185,1.10246,4.96467
GLORIA,25.9269,1.2253,5.51781
GLORIA,43.5597,1.12389,5.06113
GLORIA,34.3728,1.18057,5.3164
GLORIA,15.9097,1.0158,4.57441
GLORIA,19.6137,1.27963,5.76247
GLORIA,18.1596,0.983726,4.42996
GLORIA,16.9911,1.18908,5.3547
GLORIA,17.7235,1.0597,4.77211
GLORIA,23.4597,1.09521,4.93202
GLORIA,24.8087,1.02139,4.59957
GLORIA,19.0585,1.08755,4.89751
GLORIA,31.3373,0.880158,3.96357
GLORIA,12.9054,0.889466,4.00548
GLORIA,16.1865,0.917095,4.1299
GLORIA,19.7197,0.815352,3.67173
GLORIA,12.8831,0.93816,4.22476
GLORIA,13.3987,0.834841,3.75949
GLORIA,10.8564,1.00396,4.52108
GLORIA,15.7936,0.978377,4.40587
GLORIA,22.7463,0.968569,4.36171
GLORIA,40.9795,0.936223,4.21604
GLORIA,15.557,0.817771,3.68263
GLORIA,12.2983,0.910662,4.10094
GLORIA,20.7118,0.831154,3.74289
GLORIA,19.4519,0.718344,3.23488
GLORIA,31.7971,0.634437,2.85703
GLORIA,37.6929,0.667553,3.00616
GLORIA,24.7216,0.636682,2.86713
GLORIA,47.8192,0.733083,3.30125
GLORIA,38.1538,0.888463,4.00097
GLORIA,17.4364,0.750901,3.38149
GLORIA,97.3905,0.772292,3.47782
GLORIA,6.95448,0.479024,2.15716
GLORIA,10.1756,0.991606,4.46545
GLORIA,18.9492,0.725116,3.26538
GLORIA,6.0782,1.03767,4.67287
GLORIA,23.2672,0.499422,2.24902
GLORIA,37.064,0.441518,1.98826
GLORIA,5.2792,0.553378,2.492
GLORIA,12.7493,0.471786,2.12457
GLORIA,27.3238,0.476392,2.14531
GLORIA,18.6158,0.399406,1.79862
GLORIA,27.6054,0.466522,2.10086
GLORIA,26.2732,0.497448,2.24013
GLORIA,35.2142,0.633654,2.8535
GLORIA,16.422,0.751436,3.3839
GLORIA,10.8649,0.941598,4.24025
GLORIA,14.1622,2.76228,12.4392
GLORIA,16.8482,2.83664,12.7741
GLORIA,22.269,1.12255,5.05511
GLORIA,29.0213,1.316,5.92627
GLORIA,6.23595,1.29363,5.82552
GLORIA,7.99155,1.34627,6.06258
GLORIA,8.3133,2.26549,10.2021
GLORIA,17.3006,1.25349,5.64477
GLORIA,20.3104,1.05214,4.73805
GLORIA,8.71096,0.71722,3.22982
GLORIA,14.5222,1.51406,6.81818
GLORIA,25.2448,1.29758,5.8433
GLORIA,2.47156,1.13308,5.10252
GLORIA,3.4826,0.989632,4.45656
GLORIA,4.94884,0.62839,2.82979
GLORIA,7.71256,0.796838,3.58836
GLORIA,4.57548,0.571802,2.57496
GLORIA,13.1016,0.619836,2.79127
GLORIA,4.6518,0.563248,2.53644
GLORIA,6.7252,2.455,11.0555
GLORIA,5.5181,2.50237,11.2688
GLORIA,4.12264,2.33985,10.5369
GLORIA,2.51928,2.2122,9.96206
GLORIA,1.75204,2.47869,11.1621
GLORIA,4.24432,0.453362,2.0416
GLORIA,6.5692,2.26747,10.211
GLORIA,9.6743,2.69583,12.14
GLORIA,12.5167,0.508634,2.2905
GLORIA,7.25187,0.469812,2.11568
GLORIA,4.49267,2.47408,11.1414
GLORIA,4.93587,2.31879,10.4421
GLORIA,5.1754,0.513898,2.31421
GLORIA,9.66427,2.44973,11.0318
GLORIA,13.0236,2.42736,10.931
GLORIA,46.7007,2.07994,9.36647
GLORIA,471.631,4.35399,19.6071
GLORIA,42.1174,4.11382,18.5255
GLORIA,15.3303,4.16185,18.7418
GLORIA,10.672,0.298113,1.34248
GLORIA,23.8573,0.325749,1.46693
GLORIA,17.512,0.393023,1.76988
GLORIA,20.6093,0.414698,1.86749
GLORIA,29.3653,0.215594,0.970871
GLORIA,22.7933,0.501534,2.25853
GLORIA,14.044,0.5593,2.51867
GLORIA,19.9773,0.66052,2.97448
GLORIA,11.8533,0.51803,2.33282
GLORIA,12.636,0.396892,1.7873
GLORIA,16.2347,0.531342,2.39276
GLORIA,12.3547,0.49808,2.24298
GLORIA,11.2147,0.534829,2.40847
GLORIA,13.34,0.243045,1.09449
GLORIA,12.758,0.345661,1.55659
GLORIA,216.116,0.84857,3.82132
GLORIA,2491.29,0.683708,3.07891
GLORIA,1352.1,0.714627,3.21814
GLORIA,410.94,0.76709,3.45439
GLORIA,233.896,0.636043,2.86426
GLORIA,137.756,1.34199,6.04332
GLORIA,147.81,0.727116,3.27438
GLORIA,313.636,0.825849,3.719
GLORIA,319.26,0.46439,2.09126
GLORIA,115.32,0.439412,1.97878
GLORIA,1102.51,0.567874,2.55728
GLORIA,558.976,0.606841,2.73275
GLORIA,2587.74,0.664896,2.99419
GLORIA,838.236,0.873811,3.93499
GLORIA,1612.37,0.74275,3.34479
GLORIA,808.054,0.733749,3.30425
GLORIA,727.16,0.818394,3.68543
GLORIA,63.856,0.581053,2.61663
GLORIA,58.232,0.506022,2.27874
GLORIA,86.292,0.723603,3.25856
GLORIA,161.788,0.846701,3.8129
GLORIA,485.282,0.744034,3.35057
GLORIA,716.314,0.713969,3.21518
GLORIA,228.508,1.00916,4.5445
GLORIA,178.208,0.818677,3.6867
GLORIA,91.7,1.01885,4.58812
GLORIA,81.7,1.02284,4.6061
GLORIA,90.6,1.00933,4.54525
GLORIA,80.7,0.907689,4.08755
GLORIA,82.4,0.907689,4.08755
GLORIA,80.4,0.89817,4.04468
GLORIA,82.7,0.894178,4.0267
GLORIA,52.2,0.71393,3.215
GLORIA,41.6,0.59878,2.69645
GLORIA,36.6,0.566231,2.54988
GLORIA,37,0.50666,2.28161
GLORIA,38.6,0.543201,2.44617
GLORIA,44.8,0.62181,2.80016
GLORIA,62.5,0.94423,4.2521
GLORIA,68.2,0.999809,4.50239
GLORIA,83.4,0.930719,4.19126
GLORIA,55.9,0.848118,3.81928
GLORIA,60.3,0.82908,3.73355
GLORIA,61.5,0.80605,3.62984
GLORIA,42.7,0.631329,2.84303
GLORIA,44.9,0.635321,2.86101
GLORIA,40.6,0.608299,2.73932
GLORIA,40.7,0.566231,2.54988
GLORIA,40.3,0.562239,2.5319
GLORIA,40.6,0.589261,2.65359
GLORIA,39.9,0.562239,2.5319
GLORIA,24.9323,0.808353,3.64021
GLORIA,38.9072,0.73696,3.31871
GLORIA,62.3331,1.31271,5.91146
GLORIA,34.8956,0.877443,3.95134
GLORIA,63.8018,0.962654,4.33507
GLORIA,49.9824,0.845201,3.80615
GLORIA,75.036,0.822171,3.70244
GLORIA,65.043,0.94423,4.2521
GLORIA,93.5007,1.09853,4.94696
GLORIA,72.845,1.52228,6.85521
GLORIA,64.8869,0.916594,4.12765
GLORIA,87.2172,1.45319,6.54409
GLORIA,42.8525,1.34265,6.04628
GLORIA,14.0251,0.711627,3.20463
GLORIA,12.6078,0.743869,3.34982
GLORIA,22.3587,0.743869,3.34982
GLORIA,13.143,1.09162,4.91584
GLORIA,15.8859,0.971866,4.37655
GLORIA,28.6997,0.660961,2.97647
GLORIA,34.2458,0.704718,3.17352
GLORIA,33.2808,0.720839,3.24612
GLORIA,20.069,0.911988,4.10691
GLORIA,16.7923,0.978775,4.40766
GLORIA,54.1927,0.969563,4.36618
GLORIA,27.0608,1.10083,4.95733
GLORIA,39.172,0.999502,4.501
GLORIA,24.4062,0.962654,4.33507
GLORIA,30.9426,1.05477,4.74991
GLORIA,38.392,0.951139,4.28321
GLORIA,40.952,0.720839,3.24612
GLORIA,12.9168,0.647143,2.91424
GLORIA,10.2116,0.561932,2.53052
GLORIA,35.6147,0.73696,3.31871
GLORIA,36.0123,0.702415,3.16315
GLORIA,26.7467,0.663264,2.98684
GLORIA,16.1393,0.603386,2.7172
GLORIA,16.4629,0.584962,2.63423
GLORIA,25.395,0.73696,3.31871
GLORIA,27.3916,0.702415,3.16315
GLORIA,59.8918,0.663264,2.98684
GLORIA,31.2906,0.603386,2.7172
GLORIA,36.9557,0.584962,2.63423
GLORIA,37.0722,0.589338,2.65393
GLORIA,43.6801,0.60661,2.73171
GLORIA,131.67,0.779105,3.5085
GLORIA,99.9078,0.719227,3.23886
GLORIA,35.8836,0.0895867,0.403431
GLORIA,28.0299,0.15361,0.691744
GLORIA,41.7319,0.0824474,0.371281
GLORIA,90.6208,0.106168,0.478102
GLORIA,16.5827,0.541205,2.43718
GLORIA,41.6576,1.04096,4.68768
GLORIA,25.7076,1.10544,4.97807
GLORIA,30.5004,0.985684,4.43878
GLORIA,83.1027,1.00411,4.52175
GLORIA,28.0533,0.842898,3.79578
GLORIA,30.9927,0.773808,3.48465
GLORIA,24.1552,0.792232,3.56762
GLORIA,28.7697,0.635628,2.86239
GLORIA,72.4277,0.877443,3.95134
GLORIA,45.6316,0.750778,3.38094
GLORIA,59.8253,0.863625,3.88912
GLORIA,46.5964,0.835989,3.76466
GLORIA,24.7003,0.566538,2.55126
GLORIA,24.7003,0.566538,2.55126
GLORIA,26.8275,0.640234,2.88313
GLORIA,29.3596,0.902776,4.06542
GLORIA,27.0892,0.656355,2.95573
GLORIA,23.674,0.628719,2.83128
GLORIA,13.5028,0.43757,1.97049
GLORIA,15.5257,0.405328,1.82529
GLORIA,16.3089,0.412237,1.8564
GLORIA,2.08348,0.244118,1.09932
GLORIA,1.93716,0.227997,1.02673
GLORIA,1.69404,0.193452,0.871162
GLORIA,2.28697,0.225694,1.01636
GLORIA,2.20884,0.327026,1.47268
GLORIA,2.94592,0.285572,1.286
GLORIA,17.2931,0.467509,2.10531
GLORIA,26.8892,0.635628,2.86239
GLORIA,85.9,0.913523,4.11382
GLORIA,69.6,0.767667,3.45699
GLORIA,70.1,1.021,4.5978
GLORIA,68.3863,0.96726,4.35581
GLORIA,57.1325,0.85211,3.83726
GLORIA,153.917,0.89817,4.04468
GLORIA,774.82,1.12847,5.08178
GLORIA,55.564,5.9855,26.9542
GLORIA,62.239,5.20939,23.4591
GLORIA,23.667,4.06249,18.2944
GLORIA,26.958,3.92892,17.6929
GLORIA,66.679,5.52259,24.8696
GLORIA,62.229,0.999502,4.501
GLORIA,74.786,2.73366,12.3103
GLORIA,47.828,3.98419,17.9418
GLORIA,96.228,3.98419,17.9418
GLORIA,80.498,0.960351,4.3247
GLORIA,87.755,1.73416,7.80934
GLORIA,82.517,0.964957,4.34544
GLORIA,88.981,3.57886,16.1165
GLORIA,58.943,1.67428,7.5397
GLORIA,75.476,3.37159,15.1831
GLORIA,44.645,1.85622,8.35901
GLORIA,119.369,1.21598,5.47587
GLORIA,128.274,0.937321,4.22099
GLORIA,35.956,0.893564,4.02394
GLORIA,53.545,1.00641,4.53212
GLORIA,47.447,0.918897,4.13802
GLORIA,52.479,0.964957,4.34544
GLORIA,90.66,1.26435,5.69367
GLORIA,80.235,0.96726,4.35581
GLORIA,64.186,1.31732,5.9322
GLORIA,115.676,0.87514,3.94097
GLORIA,103.325,1.40483,6.32629
GLORIA,117.412,1.88616,8.49383
GLORIA,135.789,0.819868,3.69207
GLORIA,48.611,0.882049,3.97208
GLORIA,40.885,3.81147,17.164
GLORIA,45.438,0.939624,4.23136
GLORIA,49.193,0.85211,3.83726
GLORIA,69.589,0.776111,3.49502
GLORIA,111.947,0.794535,3.57799
GLORIA,124.772,1.04326,4.69805
GLORIA,86.22,0.928109,4.1795
GLORIA,20.6183,0.367825,1.65641
GLORIA,20.954,0.396048,1.7835
GLORIA,20.5213,0.394897,1.77832
GLORIA,18.553,0.362203,1.63109
GLORIA,15.491,0.328019,1.47715
GLORIA,21.1308,0.352946,1.5894
GLORIA,19.9222,0.392413,1.76713
GLORIA,19.5333,0.351682,1.58371
GLORIA,15.8267,0.370625,1.66902
GLORIA,17.0705,0.367983,1.65712
GLORIA,18.826,0.42093,1.89555
GLORIA,18.6337,0.477308,2.14944
GLORIA,16.0198,0.381372,1.71741
GLORIA,20.239,0.5557,2.50246
GLORIA,24.9963,0.439896,1.98096
GLORIA,25.4462,0.440483,1.9836
GLORIA,13.5069,0.0202647,0.091257
GLORIA,11.1096,0.0233843,0.105305
GLORIA,9.67648,0.0212049,0.0954909
GLORIA,12.457,0.0214088,0.0964092
GLORIA,17.9306,0.0186765,0.0841047
GLORIA,15.3899,0.0189196,0.0851996
GLORIA,16.0088,0.0210402,0.0947492
GLORIA,16.2296,0.0200961,0.0904976
GLORIA,16.364,0.0209951,0.0945461
GLORIA,17.5845,0.0204931,0.0922856
GLORIA,10.4824,0.0180618,0.0813366
GLORIA,12.3466,0.0185657,0.0836058
GLORIA,20.2034,0.0217755,0.0980604
GLORIA,15.5654,0.0191667,0.0863122
GLORIA,21.2088,0.0189676,0.085416
GLORIA,16.4689,0.0212029,0.0954821
GLORIA,29.6741,0.0206216,0.092864
GLORIA,36.0789,0.0217225,0.097822
GLORIA,32.9086,0.0235775,0.106175
GLORIA,32.1216,0.0221676,0.0998264
GLORIA,28.0563,0.0203833,0.0917912
GLORIA,332.377,1.18798,5.34977
GLORIA,747.078,1.572,7.07908
GLORIA,507.696,1.90155,8.56317
GLORIA,360.011,1.34874,6.07372
GLORIA,539.732,1.79052,8.06314
GLORIA,831.353,1.64665,7.41529
GLORIA,205.602,1.13207,5.09801
GLORIA,228.259,1.27635,5.74772
GLORIA,1376.57,1.43688,6.47063
GLORIA,94.0309,1.09444,4.92851
GLORIA,130.435,1.07328,4.83327
GLORIA,131.052,1.0715,4.82524
GLORIA,155.54,0.963436,4.33859
GLORIA,117.402,1.06699,4.80494
GLORIA,117.418,1.1152,5.02202
GLORIA,229.252,0.888991,4.00334
GLORIA,198.499,0.948738,4.2724
GLORIA,210.829,1.24904,5.62471
GLORIA,109.26,1.17013,5.2694
GLORIA,164.304,1.27786,5.7545
GLORIA,59.7919,0.866309,3.9012
GLORIA,101.395,0.89357,4.02397
GLORIA,168.216,1.2491,5.62499
GLORIA,149.611,1.20162,5.4112
GLORIA,152.504,0.946566,4.26262
GLORIA,17.472,0.402138,1.81093
GLORIA,22.4832,0.35091,1.58024
GLORIA,13.5936,0.262343,1.1814
GLORIA,24.0768,0.254057,1.14408
GLORIA,26.0544,0.436948,1.96769
GLORIA,5.808,0.0879119,0.395889
GLORIA,16.4736,0.104825,0.472051
GLORIA,2.2608,0.111611,0.502613
GLORIA,27.264,0.442117,1.99096
GLORIA,100.992,1.24635,5.61264
GLORIA,58.5216,1.05312,4.74247
GLORIA,135.475,0.891205,4.01331
GLORIA,42.28,0.36888,1.66116
GLORIA,55.07,0.63466,2.85803
GLORIA,31.73,0.44149,1.98814
GLORIA,6.21,0.08287,0.373184
GLORIA,6.87,0.09738,0.438526
GLORIA,43.97,0.33757,1.52016
GLORIA,4.71,0.06551,0.295008
GLORIA,4.81,0.10303,0.463969
GLORIA,2,0.0742,0.334141
GLORIA,1.54,0.07813,0.351839
GLORIA,22.03,0.16781,0.75569
GLORIA,17.45,0.15459,0.696157
GLORIA,22.66,0.18722,0.843098
GLORIA,7.75,0.13953,0.628338
GLORIA,19.89,0.20586,0.927038
GLORIA,143.67,0.19969,0.899253
GLORIA,5.83,0.1166,0.525078
GLORIA,41.09,0.24883,1.12054
GLORIA,60.45,0.32426,1.46022
GLORIA,106.26,0.22478,1.01224
GLORIA,7.71,0.181705,0.81826
GLORIA,5.87,0.388331,1.74875
GLORIA,7.42,0.301142,1.35612
GLORIA,5.26,0.717144,3.22948
GLORIA,7.79,1.34309,6.04824
GLORIA,5.79,0.356065,1.60345
GLORIA,5.77,0.383677,1.72779
GLORIA,25.14,0.460866,2.07539
GLORIA,17.55,0.572181,2.57667
GLORIA,6.3,0.597702,2.6916
GLORIA,5,0.603079,2.71581
GLORIA,3,0.590179,2.65772
GLORIA,2.5,0.654211,2.94607
GLORIA,5.3,0.730614,3.29014
GLORIA,11.9,0.4717,2.12418
GLORIA,17,0.523617,2.35798
GLORIA,5.9,0.579382,2.6091
GLORIA,12.5,0.748051,3.36866
GLORIA,0.7,0.0577559,0.260089
GLORIA,0.5,0.048978,0.22056
GLORIA,0.5,0.0455488,0.205117
GLORIA,0.3,0.0581363,0.261802
GLORIA,0.7,0.171881,0.774022
GLORIA,0.5,0.0376974,0.169761
GLORIA,0.4,0.0371111,0.16712
GLORIA,2.5,0.113015,0.508933
GLORIA,2.1,0.308528,1.38938
GLORIA,1.7,0.329537,1.48399
GLORIA,1.8,0.285,1.28343
GLORIA,0.9,0.161496,0.727256
GLORIA,3.2,0.719128,3.23841
GLORIA,3.9,0.113015,0.508933
GLORIA,1.8,0.113015,0.508933
GLORIA,2.5,0.113015,0.508933
GLORIA,8.3,0.901501,4.05968
GLORIA,2.8,1.13685,5.11954
GLORIA,3.2,0.954356,4.2977
GLORIA,3.7,0.849483,3.82543
GLORIA,3.3,0.889356,4.00499
GLORIA,8.6,0.591139,2.66204
GLORIA,6.3,1.57183,7.07834
GLORIA,5.9,0.851989,3.83672
GLORIA,5.7,0.299674,1.34951
GLORIA,4.7,0.274709,1.23708
GLORIA,8,0.322011,1.4501
GLORIA,3.8,0.328122,1.47762
GLORIA,31.1,0.825119,3.71571
GLORIA,1.2,0.114072,0.513696
GLORIA,1.5,0.143478,0.646117
GLORIA,1.8,0.0864986,0.389525
GLORIA,1.9,0.118718,0.534614
GLORIA,1.2,0.0980796,0.441676
GLORIA,0.5,0.111056,0.500114
GLORIA,82.3081,1.61947,7.29287
GLORIA,46.8875,1.87787,8.45649
GLORIA,9.95285,0.371244,1.6718
GLORIA,171.996,1.81615,8.17855
GLORIA,10.1865,0.832304,3.74807
GLORIA,92.6931,1.8272,8.22833
GLORIA,121.471,0.685833,3.08848
GLORIA,101.175,1.07965,4.86191
GLORIA,149.816,1.14689,5.16475
GLORIA,57.6403,0.550878,2.48074
GLORIA,36.6086,0.48363,2.1779
GLORIA,69.8006,0.691361,3.11337
GLORIA,1.1,1.33,5.98932
GLORIA,1.3,1.4,6.30454
GLORIA,1.5,1.39,6.25951
GLORIA,1.4,1.34,6.03435
GLORIA,19.3,0.94,4.23305
GLORIA,46.4,0.94,4.23305
GLORIA,4.8,0.95,4.27808
GLORIA,1.1,1.19,5.35886
GLORIA,1.5,1.25,5.62906
GLORIA,0.7,1.18,5.31383
GLORIA,14.5,1.4,6.30454
GLORIA,13.2,1.2,5.40389
GLORIA,20.6,1.4,6.30454
GLORIA,17.8,1.21,5.44893
GLORIA,17.4,1.17,5.2688
GLORIA,5.6,1.25,5.62906
GLORIA,4.9,1.16,5.22377
GLORIA,6.3,1.15,5.17873
GLORIA,4.5,1.08,4.86351
GLORIA,5.4,1.07,4.81847
GLORIA,1.7,1.28,5.76415
GLORIA,0.9,0.97,4.36815
GLORIA,2.4,0.99,4.45821
GLORIA,3.1,0.95,4.27808
GLORIA,2.5,1.02,4.59331
GLORIA,2,1.05,4.72841
GLORIA,4.08365,0.961996,4.3321
GLORIA,4.71431,1.00203,4.51239
